Gene	Base_Score	Split_Score	Gini_Score	Cutoff_Age	Count	P_Value	P_Adj	Up_Down
Zfp667	0.19240000000000002	0.18582930756843802	0.0065706924315619974	26.5	13	0.7085295	0.8831533442315924	Up
Sema3a	0.19240000000000002	0.18582930756843802	0.0065706924315619974	26.5	13	0.7085295	0.8831533442315924	Up
Ugt3a1	0.19240000000000002	0.1855238095238095	0.006876190476190508	31.5	13	0.7085295	0.8831533442315924	Down
Gm13430	0.1476	0.14142857142857143	0.006171428571428578	17.5	9	0.7087345	0.8831533442315924	Up
Gm10059	0.19240000000000002	0.1855238095238095	0.006876190476190508	31.5	13	0.7085295	0.8831533442315924	Down
Rapgef6	0.2496	0.24	0.009599999999999997	22.5	24	0.7090115	0.8831533442315924	Down
Vmn2r93	0.1476	0.14142857142857143	0.006171428571428578	17.5	9	0.7087345	0.8831533442315924	Up
Dscc1	0.1476	0.14142857142857143	0.006171428571428578	17.5	9	0.7087345	0.8831533442315924	Up
Tfpi	0.19240000000000002	0.18582930756843802	0.0065706924315619974	26.5	13	0.7085295	0.8831533442315924	Up
Tcea1-ps1	0.1476	0.14142857142857143	0.006171428571428578	17.5	9	0.7087345	0.8831533442315924	Up
Ednra	0.1476	0.14142857142857143	0.006171428571428578	17.5	9	0.7087345	0.8831533442315924	Up
Yars2	0.2496	0.24	0.009599999999999997	22.5	24	0.7090115	0.8831533442315924	Down
Gm9761	0.2176	0.2101754385964912	0.007424561403508778	18.5	16	0.7108045000000001	0.8832181241728924	Up
Pdpk1	0.2176	0.2101754385964912	0.007424561403508778	18.5	34	0.7110365000000001	0.8832181241728924	Down
Arid1b	0.24	0.23137254901960788	0.00862745098039211	30.5	30	0.7095834999999999	0.8832181241728924	Down
Cebpb	0.2176	0.2101754385964912	0.007424561403508778	18.5	34	0.7110365000000001	0.8832181241728924	Down
Chac2	0.2176	0.2101754385964912	0.007424561403508778	18.5	34	0.7110365000000001	0.8832181241728924	Down
Creld1	0.2176	0.2101754385964912	0.007424561403508778	18.5	34	0.7110365000000001	0.8832181241728924	Down
Olfr365	0.2176	0.2101754385964912	0.007424561403508778	18.5	16	0.7108045000000001	0.8832181241728924	Up
Sfmbt2	0.2176	0.2101754385964912	0.007424561403508778	35.0	16	0.7108045000000001	0.8832181241728924	Down
Gm5512	0.2176	0.2101754385964912	0.007424561403508778	18.5	34	0.7110365000000001	0.8832181241728924	Down
Gtf2ird2	0.2176	0.2101754385964912	0.007424561403508778	18.5	16	0.7108045000000001	0.8832181241728924	Up
Znfx1	0.2176	0.2101754385964912	0.007424561403508778	35.0	16	0.7108045000000001	0.8832181241728924	Down
Gm7102	0.2176	0.2101754385964912	0.007424561403508778	18.5	16	0.7108045000000001	0.8832181241728924	Up
Arvcf	0.2176	0.2101754385964912	0.007424561403508778	35.0	16	0.7108045000000001	0.8832181241728924	Down
Gm6065	0.2176	0.2101754385964912	0.007424561403508778	35.0	34	0.7110365000000001	0.8832181241728924	Up
Ttc26	0.2176	0.2101754385964912	0.007424561403508778	18.5	16	0.7108045000000001	0.8832181241728924	Up
Gm6068	0.2176	0.2101754385964912	0.007424561403508778	35.0	16	0.7108045000000001	0.8832181241728924	Down
Pwwp2b	0.2176	0.2101754385964912	0.007424561403508778	18.5	16	0.7108045000000001	0.8832181241728924	Up
AC154707.1	0.2176	0.2101754385964912	0.007424561403508778	35.0	16	0.7108045000000001	0.8832181241728924	Down
Vmn2r94	0.2176	0.2101754385964912	0.007424561403508778	18.5	16	0.7108045000000001	0.8832181241728924	Up
Gm10653	0.2176	0.2101754385964912	0.007424561403508778	18.5	16	0.7108045000000001	0.8832181241728924	Up
Usp20	0.2176	0.2101754385964912	0.007424561403508778	18.5	34	0.7110365000000001	0.8832181241728924	Down
Rpl13-ps1	0.2176	0.2101754385964912	0.007424561403508778	35.0	16	0.7108045000000001	0.8832181241728924	Down
Pdcl	0.24	0.23137254901960788	0.00862745098039211	30.5	30	0.7095834999999999	0.8832181241728924	Down
Alg1	0.2176	0.2101754385964912	0.007424561403508778	18.5	34	0.7110365000000001	0.8832181241728924	Down
Car2	0.2176	0.2101754385964912	0.007424561403508778	18.5	34	0.7110365000000001	0.8832181241728924	Down
Asic2	0.2176	0.2101754385964912	0.007424561403508778	35.0	16	0.7108045000000001	0.8832181241728924	Down
Rcor1	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Dennd4c	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
Rnd1	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
Brsk1	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
BC017158	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Olfr60	0.1056	0.10200328407224958	0.0035967159277504185	23.5	6	0.7131585	0.8833317878900446	Down
Dmac1	0.2304	0.22233333333333336	0.008066666666666639	22.5	32	0.7142445	0.8833317878900446	Down
Oxld1	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
Cdc42ep2	0.2304	0.22233333333333336	0.008066666666666639	29.5	18	0.7133905	0.8833317878900446	Down
Klhl29	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
Ythdf3	0.2304	0.22233333333333336	0.008066666666666639	22.5	32	0.7142445	0.8833317878900446	Down
Ints9	0.2304	0.22233333333333336	0.008066666666666639	29.5	18	0.7133905	0.8833317878900446	Down
Ptpn21	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Piga	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
Arap1	0.1056	0.10200328407224958	0.0035967159277504185	23.5	6	0.7131585	0.8833317878900446	Down
4930519F16Rik	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Gm4804	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Sptbn2	0.2304	0.22233333333333336	0.008066666666666639	22.5	32	0.7142445	0.8833317878900446	Down
Usp54	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
AL669898.2	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
Zfp870	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
Lrwd1	0.2304	0.22233333333333336	0.008066666666666639	29.5	18	0.7133905	0.8833317878900446	Down
Mfng	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Col16a1	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
Elf4	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Synj2bp	0.2304	0.22233333333333336	0.008066666666666639	22.5	32	0.7142445	0.8833317878900446	Down
F2r	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
C1galt1	0.1056	0.10200328407224958	0.0035967159277504185	23.5	6	0.7131585	0.8833317878900446	Down
Irak2	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Gm8141	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Nkain2	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
Apbb1ip	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Gm8113	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Rps10-ps1	0.1056	0.10200328407224958	0.0035967159277504185	23.5	6	0.7131585	0.8833317878900446	Down
Tmem94	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Galns	0.1056	0.10200328407224958	0.0035967159277504185	23.5	6	0.7131585	0.8833317878900446	Down
Stxbp5	0.2304	0.22233333333333336	0.008066666666666639	22.5	32	0.7142445	0.8833317878900446	Down
Galnt17	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
AC242685.1	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
Nrl	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Shisa4	0.2304	0.22233333333333336	0.008066666666666639	22.5	32	0.7142445	0.8833317878900446	Down
Ulk1	0.2304	0.22233333333333336	0.008066666666666639	29.5	32	0.7142445	0.8833317878900446	Up
Arl5b	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Gm8624	0.1056	0.10200328407224958	0.0035967159277504185	23.5	6	0.7131585	0.8833317878900446	Down
CT033750.3	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
AC132091.1	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Dusp5	0.21	0.2023809523809524	0.007619047619047581	42.0	15	0.7150745000000001	0.8833317878900446	Up
Gm14393	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Gm5884	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Olfr1110	0.1056	0.10200328407224958	0.0035967159277504185	23.5	6	0.7131585	0.8833317878900446	Down
Csrp1	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Efl1	0.21	0.2023809523809524	0.007619047619047581	17.5	15	0.7150745000000001	0.8833317878900446	Down
Gm6214	0.1476	0.14202898550724638	0.005571014492753629	26.5	9	0.7156285	0.8839223295659556	Up
Accs	0.1716	0.1659762308998302	0.00562376910016979	21.0	11	0.7173145000000001	0.8851594004983038	Down
0610040J01Rik	0.1716	0.1659762308998302	0.00562376910016979	21.0	11	0.7173145000000001	0.8851594004983038	Down
Nphp4	0.1716	0.1659762308998302	0.00562376910016979	21.0	11	0.7173145000000001	0.8851594004983038	Down
Rasd1	0.1716	0.1659762308998302	0.00562376910016979	21.0	11	0.7173145000000001	0.8851594004983038	Down
Fam120c	0.1716	0.1659762308998302	0.00562376910016979	21.0	11	0.7173145000000001	0.8851594004983038	Down
Vwa3a	0.1716	0.1659762308998302	0.00562376910016979	21.0	11	0.7173145000000001	0.8851594004983038	Down
Nfkbid	0.1716	0.1659762308998302	0.00562376910016979	21.0	11	0.7173145000000001	0.8851594004983038	Down
Rgs9	0.1716	0.1659762308998302	0.00562376910016979	21.0	11	0.7173145000000001	0.8851594004983038	Down
Gm12846	0.17159999999999997	0.16597623089983016	0.005623769100169818	21.0	39	0.7172835	0.8851594004983038	Up
Ube2e1	0.1824	0.17600000000000002	0.006399999999999989	25.5	38	0.7192195	0.8857147242382564	Down
Gabpa	0.2016	0.19493055555555558	0.006669444444444422	19.5	14	0.7190855	0.8857147242382564	Down
Dtwd2	0.2016	0.19493055555555558	0.006669444444444422	19.5	14	0.7190855	0.8857147242382564	Down
Dph3	0.1824	0.17600000000000002	0.006399999999999989	25.5	38	0.7192195	0.8857147242382564	Down
Gm14480	0.1824	0.17600000000000002	0.006399999999999989	36.5	12	0.7192864999999999	0.8857147242382564	Up
Pex26	0.1824	0.17600000000000002	0.006399999999999989	36.5	12	0.7192864999999999	0.8857147242382564	Up
Myl12a	0.1824	0.17600000000000002	0.006399999999999989	25.5	38	0.7192195	0.8857147242382564	Up
Tusc3	0.1824	0.17600000000000002	0.006399999999999989	25.5	38	0.7192195	0.8857147242382564	Down
Thap3	0.1824	0.17600000000000002	0.006399999999999989	36.5	12	0.7192864999999999	0.8857147242382564	Up
Gm13301	0.2016	0.19493055555555558	0.006669444444444422	19.5	14	0.7190855	0.8857147242382564	Down
Adnp2	0.2016	0.19493055555555558	0.006669444444444422	19.5	14	0.7190855	0.8857147242382564	Down
Gm12573	0.2016	0.19493055555555558	0.006669444444444422	19.5	14	0.7190855	0.8857147242382564	Down
Thbs2	0.2016	0.19493055555555558	0.006669444444444422	19.5	14	0.7190855	0.8857147242382564	Down
Fen1	0.2016	0.19493055555555558	0.006669444444444422	19.5	14	0.7190855	0.8857147242382564	Down
Zpbp	0.2016	0.19493055555555558	0.006669444444444422	19.5	14	0.7190855	0.8857147242382564	Down
Fosl2	0.1824	0.17600000000000002	0.006399999999999989	36.5	12	0.7192864999999999	0.8857147242382564	Up
Rnf167	0.1824	0.17600000000000002	0.006399999999999989	25.5	38	0.7192195	0.8857147242382564	Down
AL691519.1	0.2016	0.19493055555555558	0.006669444444444422	19.5	14	0.7190855	0.8857147242382564	Down
4932414N04Rik	0.1824	0.17600000000000002	0.006399999999999989	25.5	38	0.7192195	0.8857147242382564	Down
Eif1ax	0.1824	0.17600000000000002	0.006399999999999989	25.5	38	0.7192195	0.8857147242382564	Down
Gapdh-ps14	0.2176	0.2102546689303905	0.007345331069609495	21.0	16	0.7196275	0.8860408835819317	Up
Scn9a	0.2176	0.2102546689303905	0.007345331069609495	21.0	34	0.7199635	0.8860796422226921	Down
Abcf2	0.2176	0.2102546689303905	0.007345331069609495	21.0	34	0.7199635	0.8860796422226921	Down
Gnai1	0.2176	0.2102546689303905	0.007345331069609495	21.0	34	0.7199635	0.8860796422226921	Down
Fam220a	0.2176	0.2102546689303905	0.007345331069609495	21.0	34	0.7199635	0.8860796422226921	Down
Fabp7	0.24	0.2315972222222222	0.008402777777777787	19.5	20	0.7201635	0.8862320761788961	Up
Blm	0.2304	0.2223885918003565	0.008011408199643494	30.5	18	0.7205375	0.886504858615222	Down
Ywhaq-ps3	0.2304	0.2223885918003565	0.008011408199643494	30.5	18	0.7205375	0.886504858615222	Down
Iqce	0.24	0.2315972222222222	0.008402777777777787	19.5	30	0.7211405	0.8868717539623837	Down
Cdc42ep3	0.24	0.2315972222222222	0.008402777777777787	19.5	30	0.7211405	0.8868717539623837	Down
Atxn1	0.24	0.2315972222222222	0.008402777777777787	19.5	30	0.7211405	0.8868717539623837	Down
Arpc3	0.24	0.2315972222222222	0.008402777777777787	19.5	30	0.7211405	0.8868717539623837	Down
Cdkn2aip	0.2304	0.22238859180035653	0.008011408199643466	30.5	32	0.7213015	0.8869760336502905	Up
Dennd4b	0.2356	0.22749999999999995	0.008100000000000052	36.5	19	0.7220335	0.8874648404075598	Down
Gpr157	0.2356	0.22749999999999995	0.008100000000000052	36.5	19	0.7220335	0.8874648404075598	Down
Rbpms	0.2356	0.22749999999999995	0.008100000000000052	36.5	19	0.7220335	0.8874648404075598	Down
Shroom3	0.21	0.20289855072463767	0.007101449275362326	26.5	15	0.7221565	0.8874648404075598	Up
C330022B21Rik	0.21	0.20289855072463767	0.007101449275362326	26.5	15	0.7221565	0.8874648404075598	Up
Ints14	0.2356	0.22749999999999995	0.008100000000000052	36.5	19	0.7220335	0.8874648404075598	Down
Prps1	0.21000000000000002	0.20289855072463767	0.007101449275362354	26.5	35	0.7232514999999999	0.88871666052576	Down
Ctsc	0.1824	0.17609195402298852	0.006308045977011484	23.5	12	0.7266775	0.8925495380434781	Down
Vangl1	0.1824	0.17609195402298852	0.006308045977011484	23.5	12	0.7266775	0.8925495380434781	Down
Serpina3n	0.1824	0.17609195402298852	0.006308045977011484	23.5	12	0.7266775	0.8925495380434781	Down
Olfr149	0.1824	0.17609195402298852	0.006308045977011484	23.5	12	0.7266775	0.8925495380434781	Down
C2cd4b	0.1716	0.16609523809523807	0.005504761904761929	31.5	11	0.7275255	0.8931198496466618	Up
Disp2	0.17159999999999997	0.16609523809523807	0.005504761904761901	31.5	39	0.7274895	0.8931198496466618	Down
Luzp1	0.17159999999999997	0.16609523809523807	0.005504761904761901	31.5	39	0.7274895	0.8931198496466618	Down
Itpka	0.1716	0.16609523809523807	0.005504761904761929	31.5	11	0.7275255	0.8931198496466618	Up
Trim44	0.17159999999999997	0.16609523809523807	0.005504761904761901	31.5	39	0.7274895	0.8931198496466618	Down
Arl10	0.2304	0.22247877758913415	0.007921222410865847	21.0	18	0.7277795	0.8933374394115166	Down
Rps13-ps2	0.2304	0.22247877758913412	0.007921222410865875	21.0	32	0.7284215	0.8940311967204472	Up
Gm14741	0.1476	0.1420952380952381	0.005504761904761901	31.5	9	0.7293145	0.8947498119004954	Down
Maml3	0.1476	0.1420952380952381	0.005504761904761901	31.5	9	0.7293145	0.8947498119004954	Down
Rpl22-ps1	0.1476	0.1420952380952381	0.005504761904761901	31.5	9	0.7293145	0.8947498119004954	Down
Prg4	0.1476	0.1420952380952381	0.005504761904761901	31.5	9	0.7293145	0.8947498119004954	Down
Gm6863	0.24	0.23214285714285715	0.00785714285714284	28.0	20	0.7297685	0.8952124337584317	Up
Gtf2h3	0.2496	0.2403809523809524	0.009219047619047599	31.5	24	0.7309355	0.8961717354366374	Down
Gm13998	0.2496	0.2403809523809524	0.009219047619047599	31.5	24	0.7309355	0.8961717354366374	Down
Gm47021	0.2496	0.2403809523809524	0.009219047619047599	31.5	24	0.7309355	0.8961717354366374	Down
Cmtm7	0.24	0.23214285714285715	0.00785714285714284	28.0	30	0.7306524999999999	0.8961717354366374	Down
Wrap73	0.2496	0.24038095238095242	0.009219047619047571	31.5	26	0.7308365	0.8961717354366374	Up
Tmem150a	0.1056	0.10214285714285713	0.003457142857142867	33.0	6	0.7358755	0.8969410264425595	Up
Plcxd1	0.1056	0.10214285714285713	0.003457142857142867	33.0	6	0.7358755	0.8969410264425595	Up
Shmt2	0.2244	0.2163157894736842	0.008084210526315777	18.5	17	0.7358785	0.8969410264425595	Down
Plvap	0.2356	0.2275	0.008099999999999996	36.5	31	0.7355445	0.8969410264425595	Up
Sco2	0.2356	0.2275	0.008099999999999996	36.5	31	0.7355445	0.8969410264425595	Up
Dusp7	0.2244	0.2163157894736842	0.008084210526315777	18.5	17	0.7358785	0.8969410264425595	Down
Pradc1	0.2244	0.2163157894736842	0.008084210526315777	18.5	17	0.7358785	0.8969410264425595	Down
Pramef8	0.2436	0.2351754385964912	0.008424561403508807	18.5	21	0.7345174999999999	0.8969410264425595	Down
Rps7-ps2	0.1056	0.10214285714285713	0.003457142857142867	33.0	6	0.7358755	0.8969410264425595	Up
Exoc6	0.2244	0.2163157894736842	0.008084210526315777	18.5	17	0.7358785	0.8969410264425595	Down
A930017M01Rik	0.2436	0.2351754385964912	0.008424561403508807	35.0	29	0.7345025000000001	0.8969410264425595	Down
Gm48852	0.2356	0.2275	0.008099999999999996	19.5	19	0.7343685	0.8969410264425595	Down
Atg10	0.2436	0.2351754385964912	0.008424561403508807	18.5	21	0.7345174999999999	0.8969410264425595	Down
Mtpap	0.2356	0.2275	0.008099999999999996	36.5	31	0.7355445	0.8969410264425595	Up
Il12rb2	0.1056	0.10214285714285713	0.003457142857142867	33.0	6	0.7358755	0.8969410264425595	Up
Adap2	0.1056	0.10214285714285713	0.003457142857142867	33.0	6	0.7358755	0.8969410264425595	Up
Hvcn1	0.1056	0.10214285714285713	0.003457142857142867	33.0	6	0.7358755	0.8969410264425595	Up
Zfp932	0.2356	0.2275	0.008099999999999996	36.5	31	0.7355445	0.8969410264425595	Up
Cbs	0.1056	0.10214285714285713	0.003457142857142867	33.0	6	0.7358755	0.8969410264425595	Up
Sdc3	0.2436	0.2351754385964912	0.008424561403508807	35.0	29	0.7345025000000001	0.8969410264425595	Down
Zfp457	0.2244	0.2163157894736842	0.008084210526315777	35.0	17	0.7358785	0.8969410264425595	Up
Gm10036	0.2244	0.2163157894736842	0.008084210526315777	18.5	17	0.7358785	0.8969410264425595	Down
Ppox	0.2244	0.2163157894736842	0.008084210526315777	18.5	17	0.7358785	0.8969410264425595	Down
Zfp944	0.2244	0.2163157894736842	0.008084210526315777	18.5	17	0.7358785	0.8969410264425595	Down
Egf	0.2244	0.2163157894736842	0.008084210526315777	18.5	17	0.7358785	0.8969410264425595	Down
Selenoo	0.2436	0.2351754385964912	0.008424561403508807	18.5	21	0.7345174999999999	0.8969410264425595	Down
AC122392.1	0.1056	0.10214285714285713	0.003457142857142867	33.0	6	0.7358755	0.8969410264425595	Up
Ppm1d	0.2356	0.2275	0.008099999999999996	19.5	19	0.7343685	0.8969410264425595	Down
Gipc2	0.2436	0.2351754385964912	0.008424561403508807	18.5	29	0.7345025000000001	0.8969410264425595	Up
Pgs1	0.2356	0.2275	0.008099999999999996	36.5	31	0.7355445	0.8969410264425595	Up
Dnajb5	0.2436	0.2351754385964912	0.008424561403508807	18.5	21	0.7345174999999999	0.8969410264425595	Down
Rcc1	0.2356	0.2275	0.008099999999999996	19.5	19	0.7343685	0.8969410264425595	Down
Agap1	0.2244	0.2163157894736842	0.008084210526315777	18.5	17	0.7358785	0.8969410264425595	Down
Pdcd11	0.2244	0.2163157894736842	0.008084210526315777	18.5	17	0.7358785	0.8969410264425595	Down
Zfyve19	0.2356	0.2275	0.008099999999999996	19.5	31	0.7355445	0.8969410264425595	Up
Gm27021	0.1056	0.10214285714285713	0.003457142857142867	33.0	6	0.7358755	0.8969410264425595	Up
Ccdc43	0.2356	0.2275	0.008099999999999996	19.5	19	0.7343685	0.8969410264425595	Down
Igsf6	0.1056	0.10214285714285713	0.003457142857142867	33.0	6	0.7358755	0.8969410264425595	Up
Kctd12	0.2436	0.2351754385964912	0.008424561403508807	18.5	21	0.7345174999999999	0.8969410264425595	Down
Spag1	0.2436	0.2351754385964912	0.008424561403508807	18.5	21	0.7345174999999999	0.8969410264425595	Down
